transaction_id,customer_id,transaction_date,online_channel,offline_store,total_online_spend_ngn,total_offline_spend_ngn,preferred_channel,cross_channel_purchases,city
XCH0011031,CUST308421,3/26/2024,Konga,Shoprite,450741.62,22717.49,both,10,Warri
XCH0011032,CUST283465,6/15/2024,Konga,Game,22999.7,65075.62,offline,7,Aba
XCH0011033,CUST685896,4/30/2024,Jumia,Slot,276264.36,144076.25,offline,14,Lagos
XCH0011034,CUST922558,8/19/2024,Spar Online,Balogun Market,451637.23,96661.14,online,7,Lagos
XCH0011035,CUST595809,5/9/2024,Jiji,Slot,478889.07,80608.32,online,4,Jos
XCH0011036,CUST428663,8/4/2024,Jiji,Computer Village,157241.26,159350.21,offline,10,Ibadan
XCH0011037,CUST227994,6/7/2024,Jiji,Slot,187191.79,81187.26,offline,14,Jos
XCH0011038,CUST918929,3/2/2024,Jumia,Shoprite,232125.01,34443.22,both,8,Kaduna
XCH0011039,CUST319292,2/25/2024,Spar Online,Ebeano,190465.61,185762.47,both,12,Calabar
XCH0011040,CUST986544,9/27/2024,Jumia,Ebeano,375827.93,31841.5,both,9,Ibadan
XCH0011041,CUST842256,4/2/2024,Glovo,Pointek,351996.28,109765.09,online,16,Benin City
XCH0011042,CUST245680,9/11/2024,Jumia,Balogun Market,357033.37,5104.27,both,7,Kano
XCH0011043,CUST742979,9/26/2024,Jumia,Mr Price,30986.44,156557.96,online,5,Kano
XCH0011044,CUST533627,7/6/2024,Konga,Game,471580.16,104446.01,offline,8,Benin City
XCH0011045,CUST124204,10/14/2024,Konga,Slot,126375.73,154478.1,online,15,Abeokuta
XCH0011046,CUST111710,7/12/2024,Konga,Mr Price,176340.72,20436.65,online,6,Warri
XCH0011047,CUST662640,9/4/2024,Shoprite Online,Mr Price,64065.81,160923.02,online,20,Calabar
XCH0011048,CUST193911,9/22/2024,Slot,Pointek,439659.23,79372.73,online,8,Abeokuta
XCH0011049,CUST180086,1/10/2024,Konga,Ebeano,42510.34,134118.94,online,15,Benin City
XCH0011050,CUST906979,10/19/2024,Jumia,Computer Village,155251.5,57728.32,both,19,Jos
XCH0011051,CUST646204,7/25/2024,Jumia,Computer Village,151006.65,146428.08,offline,2,Aba
XCH0011052,CUST875062,4/5/2024,Jumia,Slot,141789.27,111411.16,offline,7,Port Harcourt
XCH0011053,CUST939371,3/30/2024,Jumia,Balogun Market,449118.49,124090.92,both,1,Calabar
XCH0011054,CUST127984,8/25/2024,Jiji,Game,367821.53,186886.75,both,18,Onitsha
XCH0011055,CUST189659,1/7/2024,Konga,Spar,441707.38,40019.32,offline,19,Warri
XCH0011056,CUST261842,6/2/2024,Konga,Justrite,338278.23,149319,online,19,Enugu
XCH0011057,CUST610296,6/29/2024,Konga,Mr Price,142249.26,158029.4,online,10,Kaduna
XCH0011058,CUST702848,5/4/2024,Jumia,Pointek,415971.8,190011.51,offline,20,Benin City
XCH0011059,CUST999983,4/19/2024,Jiji,Mr Price,86851.17,99517.9,offline,17,Kano
XCH0011060,CUST232486,9/13/2024,Jiji,Shoprite,65596.3,195128.27,offline,6,Aba
XCH0011061,CUST562247,4/8/2024,Jiji,Justrite,477760.63,105844.18,offline,3,Benin City
XCH0011062,CUST906342,8/29/2024,Jumia,Mr Price,395268.03,92551.41,offline,16,Enugu
XCH0011063,CUST884233,7/14/2024,Slot,Balogun Market,144375.86,26459.05,both,2,Enugu
XCH0011064,CUST542291,8/4/2024,Jumia,Computer Village,407675.37,47704.32,offline,15,Calabar
XCH0011065,CUST236901,8/9/2024,Konga,Slot,403738.25,178767.97,offline,11,Kaduna
XCH0011066,CUST439257,2/12/2024,Jiji,Game,468579.5,121185.66,both,18,Aba
XCH0011067,CUST453492,5/9/2024,Konga,Shoprite,55216.21,31953.65,offline,16,Aba
XCH0011068,CUST148568,9/25/2024,Konga,Slot,113991.3,58079.52,both,1,Warri
XCH0011069,CUST463073,8/24/2024,Jiji,Mr Price,76259.41,181523.2,offline,6,Benin City
XCH0011070,CUST970404,7/26/2024,Slot,Game,288945.11,115189.83,online,7,Abeokuta
XCH0011071,CUST516195,10/5/2024,Jumia,Game,187081.5,159471.93,both,3,Enugu
XCH0011072,CUST217261,5/12/2024,Jiji,Pointek,183046.62,20183.02,both,19,Onitsha
XCH0011073,CUST965376,1/11/2024,Spar Online,Spar,400370.81,171355.29,both,11,Ibadan
XCH0011074,CUST874541,9/12/2024,Jumia,Spar,78425.23,110838.05,both,1,Abeokuta
XCH0011075,CUST340861,3/24/2024,Jumia,Mr Price,110984.04,104780.57,online,6,Lagos
XCH0011076,CUST714542,3/20/2024,Jumia,Game,414289.15,162113.79,online,11,Aba
XCH0011077,CUST844318,6/26/2024,Slot,Balogun Market,386999.21,170540.95,both,14,Port Harcourt
XCH0011078,CUST592687,8/7/2024,Jumia,Spar,224478.62,186709.45,both,15,Benin City
XCH0011079,CUST487800,4/7/2024,Konga,Mr Price,126241.18,83768.78,offline,14,Abuja
XCH0011080,CUST126897,6/24/2024,Konga,Balogun Market,176385.25,148019.45,offline,19,Onitsha
XCH0011081,CUST461413,5/11/2024,Jumia,Computer Village,83705.89,50062.17,online,11,Enugu
XCH0011082,CUST620378,2/17/2024,Supermart,Ebeano,163471.19,160109.42,offline,20,Port Harcourt
XCH0011083,CUST552794,2/23/2024,Jumia,Ebeano,76888.48,97310.99,both,10,Aba
XCH0011084,CUST509728,7/13/2024,Jumia,Spar,270615.73,34215.37,online,7,Benin City
XCH0011085,CUST846421,8/3/2024,Jumia,Balogun Market,440366.79,97466.97,online,4,Abuja
XCH0011086,CUST340669,8/2/2024,Jiji,Game,36622.66,131519.29,offline,10,Ilorin
XCH0011087,CUST117380,8/6/2024,Konga,Mr Price,408918.3,194130.7,both,18,Lagos
XCH0011088,CUST651982,3/2/2024,Konga,Slot,129614.96,172384.87,both,4,Port Harcourt
XCH0011089,CUST129513,4/7/2024,Konga,Spar,20271.54,87073.85,both,20,Port Harcourt
XCH0011090,CUST694594,4/18/2024,Konga,Justrite,265642.24,159845.45,both,16,Enugu
XCH0011091,CUST220161,2/18/2024,Jumia,Ebeano,401909.63,60362.43,offline,8,Enugu
XCH0011092,CUST924369,2/1/2024,Jumia,Shoprite,262717.25,78697.36,both,2,Abuja
XCH0011093,CUST469446,5/7/2024,Jiji,Shoprite,160713.98,69674.71,both,3,Aba
XCH0011094,CUST553179,10/3/2024,Slot,Shoprite,448354.24,99378.93,both,11,Port Harcourt
XCH0011095,CUST184307,9/28/2024,Jumia,Shoprite,237678.11,36999.14,online,8,Lagos
XCH0011096,CUST182521,10/27/2024,Jumia,Pointek,476845.08,151307.7,both,9,Benin City
XCH0011097,CUST963666,4/8/2024,Jumia,Spar,392038.42,166203.03,online,20,Calabar
XCH0011098,CUST318146,2/15/2024,Konga,Spar,12683.05,170137.97,both,1,Enugu
XCH0011099,CUST854949,5/29/2024,Chowdeck,Slot,257718.76,64357.52,offline,14,Warri
XCH0011100,CUST826571,10/27/2024,Konga,Justrite,166334.56,61159.19,both,18,Ibadan
XCH0011101,CUST558427,9/30/2024,Chowdeck,Game,71231.51,156332.08,offline,12,Onitsha
XCH0011102,CUST618723,9/28/2024,Jumia,Computer Village,37432.04,143540.96,online,9,Ibadan
XCH0011103,CUST825118,3/8/2024,Konga,Spar,52877.13,156574.4,both,3,Ibadan
XCH0011104,CUST487699,6/3/2024,Jiji,Justrite,134502.02,24061.12,online,7,Aba
XCH0011105,CUST893988,9/6/2024,Jumia,Shoprite,328584.6,167527.45,online,2,Aba
XCH0011106,CUST760845,9/6/2024,PayPorte,Computer Village,327384.67,54777.43,both,13,Warri
XCH0011107,CUST705501,7/4/2024,Slot,Balogun Market,449832.26,198403.97,online,18,Ilorin
XCH0011108,CUST846642,6/19/2024,Shoprite Online,Spar,12767.46,103095.65,both,7,Abeokuta
XCH0011109,CUST882611,10/6/2024,PayPorte,Computer Village,47241.74,63254.62,online,19,Jos
XCH0011110,CUST250532,1/1/2024,Jumia,Mr Price,429907.23,113947.14,online,1,Onitsha
XCH0011111,CUST963793,8/12/2024,Jumia,Justrite,168646.25,113597.63,online,15,Kano
XCH0011112,CUST401736,1/8/2024,Jiji,Justrite,170611.3,8396.1,offline,15,Onitsha
XCH0011113,CUST814411,7/7/2024,Jumia,Slot,92767.51,184651.02,both,8,Enugu
XCH0011114,CUST655704,1/15/2024,Jiji,Pointek,191528.15,88583.34,offline,1,Port Harcourt
XCH0011115,CUST678539,10/22/2024,Jumia,Shoprite,411662.88,51173.82,offline,8,Kaduna
XCH0011116,CUST984265,4/27/2024,Jumia,Slot,186639.27,170109.11,online,18,Lagos
XCH0011117,CUST144522,5/24/2024,Jumia,Game,240751.24,66059.83,online,12,Calabar
XCH0011118,CUST924483,9/12/2024,Konga,Game,463066.53,109988.82,both,1,Abeokuta
XCH0011119,CUST657499,8/24/2024,Jiji,Ebeano,212525.86,196549.91,online,10,Jos
XCH0011120,CUST195692,5/23/2024,Jiji,Computer Village,55639.12,22096.01,offline,4,Enugu
XCH0011121,CUST581096,6/8/2024,Konga,Ebeano,317254.24,8746.79,offline,9,Kaduna
XCH0011122,CUST485599,8/4/2024,Jumia,Spar,258069.58,180034.17,online,3,Kaduna
XCH0011123,CUST758648,4/22/2024,Jumia,Mr Price,163495.96,101255.34,online,5,Kano
XCH0011124,CUST535893,6/2/2024,Konga,Balogun Market,380957.81,139685.8,both,14,Abeokuta
XCH0011125,CUST487187,1/7/2024,Jumia,Computer Village,259371.51,193548.25,both,14,Warri
XCH0011126,CUST378266,8/2/2024,PayPorte,Computer Village,333484.09,146344.45,online,7,Kaduna
XCH0011127,CUST142264,8/29/2024,Konga,Pointek,372736.18,122057.91,both,9,Enugu
XCH0011128,CUST375053,8/18/2024,Jumia,Justrite,221676.58,85916.69,both,15,Port Harcourt
XCH0011129,CUST540800,8/11/2024,Jumia,Pointek,212250.28,82159.05,offline,11,Kano
XCH0011130,CUST414550,2/22/2024,Jumia,Pointek,11342.87,75031.36,online,4,Kaduna
XCH0011131,CUST524357,3/19/2024,Konga,Balogun Market,396257.61,20083.4,online,3,Warri
XCH0011132,CUST217572,3/24/2024,Jumia,Justrite,200065.92,17326.65,both,16,Warri
XCH0011133,CUST632344,6/23/2024,Jumia,Mr Price,236768.04,157425.96,offline,5,Lagos
XCH0011134,CUST519884,2/18/2024,Shoprite Online,Game,482655.68,89563.28,offline,19,Abeokuta
XCH0011135,CUST246687,5/17/2024,Jumia,Ebeano,110360.34,133133.01,both,20,Lagos
XCH0011136,CUST224234,3/1/2024,Jumia,Spar,95074.92,64335.77,online,6,Jos
XCH0011137,CUST510906,8/16/2024,Shoprite Online,Shoprite,497835.58,18518.5,online,15,Warri
XCH0011138,CUST359641,4/1/2024,Konga,Justrite,161591.84,157901.43,offline,20,Ibadan
XCH0011139,CUST247375,6/4/2024,Spar Online,Justrite,63598.93,168910.64,offline,8,Jos
XCH0011140,CUST495972,2/26/2024,Jiji,Mr Price,264415.59,180029.33,both,6,Jos
XCH0011141,CUST335496,8/16/2024,Jiji,Slot,223613.47,51389.22,offline,11,Warri
XCH0011142,CUST722001,7/27/2024,Jumia,Pointek,54752.99,167044.5,offline,3,Onitsha
XCH0011143,CUST226015,1/9/2024,Jumia,Computer Village,268728.78,156777.14,offline,20,Calabar
XCH0011144,CUST317144,3/9/2024,Jumia,Balogun Market,122299.67,61875.45,online,14,Jos
XCH0011145,CUST291127,8/9/2024,Jiji,Ebeano,277309.19,190191.97,online,7,Jos
XCH0011146,CUST788985,6/13/2024,PayPorte,Balogun Market,256429.1,30780.41,both,2,Jos
XCH0011147,CUST489413,1/28/2024,Konga,Ebeano,271137.62,138309.72,both,9,Jos
XCH0011148,CUST355489,7/25/2024,Jumia,Spar,65668.19,6713.35,both,14,Jos
XCH0011149,CUST138692,8/21/2024,Jumia,Mr Price,78918.86,116092.76,both,3,Kaduna
XCH0011150,CUST682249,8/8/2024,Konga,Pointek,204191.59,110462.34,online,19,Calabar
XCH0011151,CUST610049,5/4/2024,PayPorte,Ebeano,447636.4,20611.05,online,6,Jos
XCH0011152,CUST935282,6/27/2024,Konga,Mr Price,170059.28,41159.85,both,9,Ilorin
XCH0011153,CUST552290,7/22/2024,Supermart,Computer Village,77909.33,180730.16,both,3,Lagos
XCH0011154,CUST142373,6/30/2024,Jiji,Slot,395840.9,116560.64,online,2,Ilorin
XCH0011155,CUST947111,3/29/2024,Glovo,Justrite,498340.71,78790.53,online,12,Ilorin
XCH0011156,CUST415299,5/22/2024,PayPorte,Mr Price,425013.23,167591.66,offline,13,Warri
XCH0011157,CUST177985,4/10/2024,Konga,Spar,247748.15,105032.15,both,8,Onitsha
XCH0011158,CUST906441,6/15/2024,Jiji,Pointek,201644.32,106488.92,offline,8,Port Harcourt
XCH0011159,CUST688242,7/14/2024,Konga,Ebeano,214770.79,5601.58,both,17,Kano
XCH0011160,CUST963561,10/1/2024,Konga,Game,303076.89,142637.68,both,14,Abeokuta
XCH0011161,CUST733047,8/18/2024,Jumia,Mr Price,46559.03,164887.01,online,6,Calabar
XCH0011162,CUST762962,4/27/2024,Jiji,Spar,361037.43,55284.26,online,14,Benin City
XCH0011163,CUST607138,9/15/2024,Jumia,Game,77398.04,21772.2,online,13,Ilorin
XCH0011164,CUST384731,2/20/2024,Jiji,Pointek,151020.55,13352.65,online,14,Port Harcourt
XCH0011165,CUST115423,9/3/2024,Jumia,Pointek,271901.71,24278.66,offline,10,Enugu
XCH0011166,CUST726987,7/31/2024,Chowdeck,Spar,387731.74,155541.29,both,7,Enugu
XCH0011167,CUST745215,3/15/2024,Konga,Ebeano,247080.04,62410.01,both,15,Abeokuta
XCH0011168,CUST500094,8/1/2024,Slot,Ebeano,431791.72,136950.31,offline,17,Aba
XCH0011169,CUST668609,7/1/2024,Jumia,Justrite,97178.55,52963.23,online,18,Aba
XCH0011170,CUST586064,3/12/2024,Jumia,Balogun Market,436236.52,134302.39,both,9,Abeokuta
XCH0011171,CUST125264,2/29/2024,Jumia,Balogun Market,75659.43,128194.66,offline,6,Jos
XCH0011172,CUST637915,1/25/2024,Jumia,Spar,223871.15,161126.28,online,14,Lagos
XCH0011173,CUST439994,4/14/2024,Konga,Game,490741.73,21996.11,offline,20,Calabar
XCH0011174,CUST481588,9/28/2024,Jumia,Justrite,60213.91,5001.29,offline,18,Aba
XCH0011175,CUST225882,3/24/2024,Jumia,Shoprite,287124.34,136190.76,offline,8,Jos
XCH0011176,CUST185976,10/2/2024,Jumia,Justrite,415291.88,79895.06,online,15,Ilorin
XCH0011177,CUST404930,9/2/2024,Jumia,Game,154623.22,162412.7,offline,18,Calabar
XCH0011178,CUST387808,10/25/2024,Konga,Computer Village,330974.57,92923.11,both,9,Lagos
XCH0011179,CUST690930,4/23/2024,Jumia,Pointek,394816.81,190506.22,both,6,Onitsha
XCH0011180,CUST977059,5/10/2024,Shoprite Online,Shoprite,409417.48,49884.12,both,10,Jos
XCH0011181,CUST424704,4/17/2024,Jumia,Pointek,52612.79,133933.03,both,2,Enugu
XCH0011182,CUST336514,5/13/2024,Jiji,Slot,178142.2,56681.48,offline,15,Kaduna
XCH0011183,CUST834658,6/25/2024,Konga,Spar,98178.33,116202.87,online,16,Kano
XCH0011184,CUST826564,5/19/2024,Shoprite Online,Mr Price,345628.93,7258.14,both,11,Benin City
XCH0011185,CUST794724,9/15/2024,Jiji,Computer Village,311246.23,65720.79,offline,20,Kano
XCH0011186,CUST453831,5/4/2024,Jumia,Justrite,268407.16,54650.76,offline,3,Lagos
XCH0011187,CUST808952,4/3/2024,Jiji,Pointek,462703.66,78764.28,both,13,Enugu
XCH0011188,CUST825812,2/11/2024,Jumia,Shoprite,341792.47,45550.38,online,13,Enugu
XCH0011189,CUST357100,5/13/2024,Konga,Mr Price,418915.94,8065.3,offline,4,Warri
XCH0011190,CUST173586,7/28/2024,Jiji,Spar,439452.8,94596.3,both,20,Lagos
XCH0011191,CUST256227,10/18/2024,Konga,Computer Village,260924.23,26010.34,online,3,Ibadan
XCH0011192,CUST152590,7/24/2024,Konga,Pointek,395478.57,111601.09,online,3,Warri
XCH0011193,CUST383186,6/12/2024,Shoprite Online,Ebeano,288179.31,198608.55,online,6,Abuja
XCH0011194,CUST221000,2/22/2024,Konga,Pointek,213960.6,182891.97,online,6,Kaduna
XCH0011195,CUST708929,8/30/2024,Jiji,Balogun Market,187917.29,178362.24,both,13,Kano
XCH0011196,CUST622769,4/19/2024,Jiji,Balogun Market,472597.95,115947.41,online,13,Lagos
XCH0011197,CUST468313,5/5/2024,Jiji,Mr Price,418564.21,83104.69,both,15,Port Harcourt
XCH0011198,CUST995689,9/15/2024,Glovo,Slot,394004.81,165287.61,online,9,Kaduna
XCH0011199,CUST146527,1/14/2024,Jiji,Pointek,443851.64,155292.16,offline,4,Abeokuta
XCH0011200,CUST519289,5/23/2024,PayPorte,Justrite,449381.35,187934.25,offline,6,Warri
XCH0011201,CUST831727,2/26/2024,Konga,Spar,118278.94,49988.2,online,6,Lagos
XCH0011202,CUST838550,4/20/2024,Jumia,Slot,125077.15,126689.86,offline,2,Warri
XCH0011203,CUST748976,3/27/2024,Jiji,Ebeano,23602.71,100699.01,online,11,Abuja
XCH0011204,CUST874123,6/11/2024,Jiji,Shoprite,207013.36,93266.83,offline,11,Lagos
XCH0011205,CUST603820,9/15/2024,Konga,Balogun Market,478350.42,189178.53,online,3,Onitsha
XCH0011206,CUST763032,1/7/2024,Jumia,Spar,22929.16,171484.67,offline,4,Kano
XCH0011207,CUST664438,9/24/2024,Glovo,Spar,398929.11,29033.2,offline,17,Aba
XCH0011208,CUST466490,2/19/2024,Jiji,Computer Village,233811.03,39196.75,both,3,Benin City
XCH0011209,CUST368243,1/1/2024,Jiji,Mr Price,22157.17,79381.12,both,15,Aba
XCH0011210,CUST381206,6/15/2024,Konga,Computer Village,457165.67,86486.58,online,18,Lagos
XCH0011211,CUST853145,8/5/2024,Shoprite Online,Computer Village,41053.67,162126.52,offline,19,Kaduna
XCH0011212,CUST134887,9/12/2024,Jumia,Justrite,460419.82,44399.33,both,10,Benin City
XCH0011213,CUST617040,1/4/2024,Konga,Ebeano,394961.61,83458.01,online,12,Abuja
XCH0011214,CUST133918,1/7/2024,Konga,Spar,129571.45,169694.78,both,12,Aba
XCH0011215,CUST953015,9/6/2024,PayPorte,Slot,381460.51,199081.46,both,16,Ilorin
XCH0011216,CUST214964,9/24/2024,Konga,Pointek,334485.92,87963.76,online,16,Enugu
XCH0011217,CUST874907,1/27/2024,Konga,Slot,375248.58,136346.3,both,15,Kaduna
XCH0011218,CUST271469,1/21/2024,Konga,Spar,217074.63,122133.89,offline,9,Warri
XCH0011219,CUST674085,2/8/2024,Konga,Shoprite,142046.85,19295.49,offline,1,Abuja
XCH0011220,CUST422304,5/20/2024,Konga,Balogun Market,389243.17,56072.47,online,3,Kano
XCH0011221,CUST222727,7/27/2024,Jiji,Game,237142.7,30610.44,both,8,Aba
XCH0011222,CUST105840,5/21/2024,Slot,Slot,234928.07,33016.02,both,18,Kano
XCH0011223,CUST318360,1/24/2024,PayPorte,Computer Village,71682.52,26799.03,offline,13,Abuja
XCH0011224,CUST472736,10/2/2024,Jumia,Computer Village,469386.64,46993.58,both,20,Enugu
XCH0011225,CUST908147,6/27/2024,Jumia,Spar,421467.69,142803.98,both,2,Abeokuta
XCH0011226,CUST186899,8/23/2024,Shoprite Online,Slot,325585.69,101019.19,both,8,Port Harcourt
XCH0011227,CUST974290,6/15/2024,Jumia,Game,491342.18,72729.58,offline,12,Calabar
XCH0011228,CUST474044,9/9/2024,Jiji,Spar,162947.46,99198.76,offline,13,Aba
XCH0011229,CUST909382,10/8/2024,Konga,Ebeano,22649.85,182446.26,offline,12,Port Harcourt
XCH0011230,CUST203292,2/10/2024,Jumia,Ebeano,15803.85,168583.34,both,6,Warri
XCH0011231,CUST668289,3/18/2024,Jiji,Slot,241886.28,35326.5,online,19,Enugu
XCH0011232,CUST213265,7/31/2024,Jumia,Ebeano,333139.37,6303.89,online,7,Abuja
XCH0011233,CUST730866,8/7/2024,Jumia,Pointek,384160.41,167679.05,both,16,Onitsha
XCH0011234,CUST156464,7/19/2024,Slot,Pointek,225956.1,174021.3,both,8,Ilorin
XCH0011235,CUST536026,8/30/2024,Glovo,Ebeano,136095.38,121368.23,both,20,Port Harcourt
XCH0011236,CUST982773,4/23/2024,Slot,Game,464700.07,77856.23,offline,10,Ibadan
XCH0011237,CUST364779,7/8/2024,Shoprite Online,Slot,59809.13,105156.82,offline,9,Calabar
XCH0011238,CUST567280,8/6/2024,Jumia,Mr Price,182349.84,192332.75,offline,2,Warri
XCH0011239,CUST424669,1/5/2024,Jiji,Justrite,262049.27,24387.94,offline,2,Port Harcourt
XCH0011240,CUST464104,5/8/2024,Konga,Shoprite,219389.02,10252.38,both,2,Lagos
XCH0011241,CUST575111,1/16/2024,Shoprite Online,Balogun Market,425488.94,157498.46,online,1,Calabar
XCH0011242,CUST465236,8/6/2024,Shoprite Online,Shoprite,475549.22,85096.52,online,18,Kaduna
XCH0011243,CUST862550,6/11/2024,Jiji,Ebeano,227649.94,133472.27,offline,18,Onitsha
XCH0011244,CUST379091,6/5/2024,Jumia,Shoprite,251268.89,43536.17,both,15,Ibadan
XCH0011245,CUST156868,4/15/2024,Konga,Slot,237361.98,99187.11,offline,13,Jos
XCH0011246,CUST906373,8/3/2024,Jiji,Balogun Market,77485.02,53447.55,both,14,Kaduna
XCH0011247,CUST495485,6/22/2024,Konga,Shoprite,273101.9,14252.38,online,8,Abuja
XCH0011248,CUST603342,2/16/2024,Jumia,Slot,217567.31,188544.96,both,13,Calabar
XCH0011249,CUST245600,5/9/2024,Slot,Spar,165487.37,17445.46,both,18,Aba
XCH0011250,CUST677426,7/14/2024,Jumia,Mr Price,193023.95,146142.26,offline,1,Warri
XCH0011251,CUST691850,3/17/2024,Jumia,Computer Village,68888.44,100393.62,both,12,Abuja
XCH0011252,CUST891387,3/30/2024,Jiji,Justrite,41330.21,180289.64,both,17,Kano
XCH0011253,CUST817206,2/29/2024,Slot,Shoprite,303170.67,109743.64,both,10,Ibadan
XCH0011254,CUST163799,5/20/2024,Supermart,Shoprite,90506.43,17035.08,offline,16,Enugu
XCH0011255,CUST806030,4/21/2024,Konga,Computer Village,358999.66,149981.37,offline,9,Jos
XCH0011256,CUST209177,1/28/2024,Jumia,Ebeano,401006.83,91626.91,online,17,Calabar
XCH0011257,CUST407264,1/15/2024,Jiji,Shoprite,162991.83,92579.92,offline,3,Kaduna
XCH0011258,CUST845646,9/30/2024,Jumia,Justrite,24916.87,160127.72,offline,15,Port Harcourt
XCH0011259,CUST362662,2/6/2024,Supermart,Balogun Market,486822.41,123551.68,offline,7,Port Harcourt
XCH0011260,CUST991673,3/26/2024,Konga,Spar,158736.35,35598.74,both,14,Kano
XCH0011261,CUST644633,9/17/2024,Shoprite Online,Ebeano,447765.64,109397.79,offline,6,Jos
XCH0011262,CUST951698,1/17/2024,Konga,Pointek,169512.7,130801.21,both,1,Warri
XCH0011263,CUST984944,2/9/2024,Jumia,Shoprite,405630.46,116821.8,offline,3,Kaduna
XCH0011264,CUST186058,10/18/2024,Jiji,Balogun Market,482036.71,11566.72,offline,5,Onitsha
XCH0011265,CUST146509,5/25/2024,Jumia,Justrite,33097.09,62896.49,online,14,Lagos
XCH0011266,CUST381222,10/21/2024,Jiji,Pointek,375093.32,9001.94,online,18,Ilorin
XCH0011267,CUST434193,10/7/2024,Jiji,Shoprite,344656.95,158906.22,both,14,Enugu
XCH0011268,CUST190774,8/30/2024,Jumia,Slot,278371.47,186450.39,both,16,Warri
XCH0011269,CUST305673,4/24/2024,Slot,Spar,251117.72,54804.86,offline,8,Abuja
XCH0011270,CUST418194,6/7/2024,Jumia,Game,229634.59,117627.52,offline,1,Kano
XCH0011271,CUST696049,10/19/2024,Glovo,Game,25714.75,154834.29,online,14,Benin City
XCH0011272,CUST662190,4/3/2024,Jumia,Ebeano,496654.89,30283.95,online,3,Kaduna
XCH0011273,CUST252395,3/20/2024,Jumia,Justrite,304338.06,172986.24,offline,13,Ilorin
XCH0011274,CUST461860,3/5/2024,Jumia,Spar,334664.57,143671.88,both,7,Jos
XCH0011275,CUST427958,6/12/2024,Konga,Ebeano,440827.44,166995.24,online,12,Jos
XCH0011276,CUST292476,8/30/2024,Jumia,Pointek,331897.25,90889.49,both,5,Lagos
XCH0011277,CUST299228,9/15/2024,Supermart,Slot,34284.52,122386.8,online,5,Kano
XCH0011278,CUST724893,3/25/2024,Jumia,Slot,300645.73,55520.48,offline,11,Abeokuta
XCH0011279,CUST355250,5/9/2024,PayPorte,Justrite,424396.79,145681.64,both,18,Enugu
XCH0011280,CUST312490,9/20/2024,Jumia,Computer Village,348653.51,179427.15,online,17,Abuja
XCH0011281,CUST768324,9/8/2024,Konga,Pointek,382253.8,183918.15,both,7,Kano
XCH0011282,CUST441109,10/26/2024,Jiji,Shoprite,229175.03,129713.53,online,1,Lagos
XCH0011283,CUST938697,5/1/2024,Jumia,Computer Village,326916.34,189787.1,both,1,Calabar
XCH0011284,CUST530495,9/2/2024,Slot,Shoprite,256509.39,181424.43,both,10,Aba
XCH0011285,CUST420603,9/18/2024,Jumia,Computer Village,149068.74,17118.43,offline,8,Onitsha
XCH0011286,CUST364428,8/5/2024,Jiji,Spar,460708.09,183309.18,both,13,Jos
XCH0011287,CUST804547,7/12/2024,Jiji,Slot,135851.09,154844.97,online,2,Benin City
XCH0011288,CUST478056,5/13/2024,Jiji,Shoprite,222681.84,22174.51,online,14,Kano
XCH0011289,CUST706084,4/29/2024,Konga,Balogun Market,490719.29,127110.41,offline,3,Calabar
XCH0011290,CUST361924,6/21/2024,Konga,Spar,432350.61,101129.4,offline,19,Kano
XCH0011291,CUST998328,5/31/2024,PayPorte,Balogun Market,226410.5,142292.82,both,14,Enugu
XCH0011292,CUST687170,2/21/2024,Konga,Ebeano,204630.94,101547.39,offline,15,Abuja
XCH0011293,CUST543623,2/10/2024,Jumia,Slot,270614.85,185921.99,offline,3,Jos
XCH0011294,CUST239263,7/6/2024,Konga,Mr Price,450718.5,38027.4,offline,2,Benin City
XCH0011295,CUST553002,4/18/2024,Jumia,Shoprite,364782.67,178271.14,both,4,Lagos
XCH0011296,CUST702009,5/8/2024,Jiji,Computer Village,494455.32,144407.69,both,2,Kaduna
